"ano","ubigeo","conglome","vivienda","hogar","codperso","dominio","estrato","sexo","p208a","estciv","lengua","ultani","razest","trabsp","catocu","tipcon","otrtra","interh","id_individuo","edad"
"2022","210805","019571","029","11","04","6","8","2","22","6","1","9",NA,"2","3","7","2","1","210805_019571_029_11_04",22
"2022","210805","019571","029","11","06","6","8","1","18","1","1","6","2","2","5","7","2","1","210805_019571_029_11_06",18
"2022","210805","019571","032","11","03","6","8","2","21","6","1","6","1","2",NA,NA,NA,"0","210805_019571_032_11_03",21
"2022","210203","019594","070","11","02","6","7","1","19","6","1","6","2","1","4","7","1","0","210203_019594_070_11_02",19
"2022","210203","019594","198","11","03","6","7","2","20","6","1","9",NA,"1","5","7","2","1","210203_019594_198_11_03",20
"2022","210203","019594","204","11","02","6","7","2","28","1","1","6",NA,"1","3","5","1","0","210203_019594_204_11_02",28
"2022","210807","019600","032","11","02","6","6","1","22","6","4","6","1","1","4","5","1","0","210807_019600_032_11_02",22
"2022","210807","019600","079","11","02","6","6","2","25","6","1","10",NA,"2","5","7","2","0","210807_019600_079_11_02",25
"2022","210807","019600","079","11","03","6","6","2","23","6","1","9",NA,"2",NA,NA,NA,"0","210807_019600_079_11_03",23
"2022","210807","019600","079","11","04","6","6","1","21","6","1","6",NA,"2",NA,NA,NA,"0","210807_019600_079_11_04",21
"2022","210807","019600","079","11","05","6","6","2","19","6","1","6","3","2","5","7","2","0","210807_019600_079_11_05",19
NA,"210807","019600","079","11","06","6","6","2","27","6",NA,NA,NA,NA,NA,NA,NA,NA,"210807_019600_079_11_06",27
"2022","210807","019600","095","11","04","6","6","2","19","6","4","6","1","1","4","7","2","0","210807_019600_095_11_04",19
"2022","211101","019608","243","11","05","6","7","2","19","5","4","5","5","2","5","7","2","0","211101_019608_243_11_05",19
"2022","220101","019623","031","11","03","7","3","1","18","6","4","6",NA,"1","2",NA,"1","1","220101_019623_031_11_03",18
"2022","220101","019623","043","11","03","7","3","1","20","6","4","5","1","2",NA,NA,NA,"0","220101_019623_043_11_03",20
"2022","220101","019623","043","11","04","7","3","1","18","6","4","6","2","1","5","7","2","0","220101_019623_043_11_04",18
"2022","220101","019623","043","11","08","7","3","2","26","1","4","4",NA,"1","5","7","2","0","220101_019623_043_11_08",26
"2022","220101","019623","043","11","09","7","3","1","24","1","4","4","2","1","1",NA,"2","0","220101_019623_043_11_09",24
"2022","220101","019623","066","11","02","7","3","2","27","1","4","6",NA,"1","3","2","1","0","220101_019623_066_11_02",27
"2022","220101","019643","131","11","04","7","3","1","27","6","4","9",NA,"1","2",NA,"2","1","220101_019643_131_11_04",27
"2022","220101","019643","131","11","05","7","3","2","22","6","4","7",NA,"1","3","7","2","1","220101_019643_131_11_05",22
"2022","220101","019643","149","11","03","7","3","1","24","6","4","9",NA,"2",NA,NA,NA,"1","220101_019643_149_11_03",24
"2022","220101","019643","166","11","02","7","3","2","27","6","4","8",NA,"2",NA,NA,NA,"0","220101_019643_166_11_02",27
"2022","220804","019650","014","11","03","7","4","1","23","6","4","9",NA,"2",NA,NA,NA,"1","220804_019650_014_11_03",23
"2022","220804","019650","040","11","03","7","4","1","29","5","4","5",NA,"1","4","7","2","1","220804_019650_040_11_03",29
"2022","220804","019650","060","11","03","7","4","2","21","6","4","7",NA,"1","5","7","2","0","220804_019650_060_11_03",21
"2022","220804","019650","071","11","02","7","4","2","25","1","4","8",NA,"1","5","7","2","0","220804_019650_071_11_02",25
"2022","220804","019650","092","11","03","7","4","2","18","6","4","4","1","1","4","7","2","0","220804_019650_092_11_03",18
"2022","220804","019676","089","11","03","7","4","2","18","6","4","7","9","2",NA,NA,NA,"1","220804_019676_089_11_03",18
"2022","220804","019676","125","11","02","7","4","2","25","1","4","6",NA,"2",NA,NA,NA,"1","220804_019676_125_11_02",25
"2022","220301","019678","048","12","03","7","5","1","19","6","4","6","3","1","4","7","1","0","220301_019678_048_12_03",19
"2022","220301","019678","048","22","01","7","5","1","25","1","4","4",NA,"1","4","7","2","0","220301_019678_048_22_01",25
"2022","220301","019678","048","22","02","7","5","2","20","1","4","6","10","1","3","7","2","0","220301_019678_048_22_02",20
"2022","220301","019678","064","11","03","7","5","2","25","6","4","8",NA,"1","3","7","2","1","220301_019678_064_11_03",25
"2022","220301","019678","064","11","04","7","5","2","23","6","4","8","3","1","2",NA,"2","1","220301_019678_064_11_04",23
"2022","220301","019678","064","11","05","7","5","2","20","6","4","7",NA,"1","5","7","2","1","220301_019678_064_11_05",20
"2022","220301","019678","079","11","02","7","5","1","19","6","4","4","2","1","4","7","2","0","220301_019678_079_11_02",19
"2022","220301","019678","093","11","03","7","5","1","20","6","4","7",NA,"1","7","7","2","1","220301_019678_093_11_03",20
"2022","220301","019678","125","11","03","7","5","1","24","6","4","3","9","1","4","7","1","0","220301_019678_125_11_03",24
"2022","220301","019678","125","11","04","7","5","2","21","6","8","1","11","1","5","7","2","0","220301_019678_125_11_04",21
NA,"220301","019678","125","11","08","7","5","1","26","6",NA,NA,NA,NA,NA,NA,NA,NA,"220301_019678_125_11_08",26
"2022","220401","019679","020","11","02","7","5","2","23","1","1","6",NA,"1","6","7","2","1","220401_019679_020_11_02",23
"2022","220305","019699","024","11","02","7","6","1","23","6","4","6","1","1","4","7","1","0","220305_019699_024_11_02",23
"2022","220305","019699","024","11","03","7","6","1","21","6","4","8","3","1","4","7","1","0","220305_019699_024_11_03",21
"2022","220305","019699","024","11","04","7","6","1","18","6","4","6","1","1","4","7","2","0","220305_019699_024_11_04",18
"2022","220305","019699","052","11","05","7","6","1","20","1","4","6","1","1","4","2","2","0","220305_019699_052_11_05",20
"2022","220305","019699","052","11","06","7","6","2","19","1","4","6","10","2",NA,NA,NA,"0","220305_019699_052_11_06",19
"2022","220105","019719","011","11","03","7","7","1","20","6","4","6","3","1","5","7","2","1","220105_019719_011_11_03",20
"2022","220105","019719","098","11","01","7","7","1","28","1","4","4",NA,"1","1",NA,"2","0","220105_019719_098_11_01",28
"2022","220105","019719","098","11","02","7","7","2","28","1","4","3",NA,"1","5","7","2","0","220105_019719_098_11_02",28
NA,"220105","019719","100","11","07","7","7","2","29","2",NA,NA,NA,NA,NA,NA,NA,NA,"220105_019719_100_11_07",29
NA,"220105","019719","100","11","10","7","7","1","20","1",NA,NA,NA,NA,NA,NA,NA,NA,"220105_019719_100_11_10",20
NA,"220105","019719","100","11","11","7","7","2","18","1",NA,NA,NA,NA,NA,NA,NA,NA,"220105_019719_100_11_11",18
"2022","220901","019755","003","11","02","7","2","1","24","6","4","6","1","1","3","7","2","1","220901_019755_003_11_02",24
"2022","220901","019755","003","11","03","7","2","1","20","6","4","6","2","1","4","7","1","1","220901_019755_003_11_03",20
"2022","220901","019755","017","11","01","7","2","1","29","1","4","8",NA,"1","1",NA,"1","1","220901_019755_017_11_01",29
"2022","220901","019755","017","11","02","7","2","2","27","1","4","8",NA,"1","3","7","1","1","220901_019755_017_11_02",27
"2022","220901","019755","045","12","02","7","2","1","29","6","4","9",NA,"1","2",NA,"2","1","220901_019755_045_12_02",29
"2022","220901","019755","045","12","03","7","2","2","18","6","4","9",NA,"1","3","7","1","1","220901_019755_045_12_03",18
"2022","220901","019755","045","12","05","7","2","1","29","1","4","8",NA,"1","3","2","2","1","220901_019755_045_12_05",29
"2022","220901","019755","045","22","01","7","2","1","24","1","4","7","2","1","3","1","2","1","220901_019755_045_22_01",24
"2022","220901","019755","087","11","02","7","2","1","18","6","4","6","1","1","4","7","2","1","220901_019755_087_11_02",18
NA,"220910","019763","011","11","03","7","2","2","20","1",NA,NA,NA,NA,NA,NA,NA,NA,"220910_019763_011_11_03",20
"2022","220910","019763","026","11","01","7","2","1","29","1","4","8",NA,"1","3",NA,"1","1","220910_019763_026_11_01",29
"2022","220910","019763","026","11","02","7","2","2","27","1","4","8",NA,"1","3",NA,"2","1","220910_019763_026_11_02",27
"2022","220910","019763","043","11","03","7","2","1","22","6","4","9",NA,"1","3","7","1","1","220910_019763_043_11_03",22
"2022","220910","019763","107","11","02","7","2","1","27","6","4","5",NA,"1","2",NA,"2","0","220910_019763_107_11_02",27
"2022","220201","019766","002","11","03","7","5","1","19","6","4","6","1","1","4","7","1","0","220201_019766_002_11_03",19
"2022","220201","019766","025","11","03","7","5","1","18","6","4","6",NA,"2",NA,NA,NA,"1","220201_019766_025_11_03",18
"2022","220201","019766","072","11","03","7","5","1","21","6","4","6","2","1","3","2","2","1","220201_019766_072_11_03",21
"2022","220201","019766","095","11","02","7","5","2","25","1","4","5",NA,"1","6","7","2","0","220201_019766_095_11_02",25
"2022","220201","019766","116","11","02","7","5","2","28","1","4","6",NA,"2",NA,NA,NA,"1","220201_019766_116_11_02",28
"2022","220602","019807","205","11","02","7","7","2","26","1","4","4",NA,"1","5","7","2","0","220602_019807_205_11_02",26
"2022","220602","019807","206","11","05","7","7","1","19","1","4","5","1","1","4","7","2","0","220602_019807_206_11_05",19
"2022","220602","019807","443","11","01","7","7","1","20","1","4","4","1","1","4","7","2","0","220602_019807_443_11_01",20
"2022","221005","019822","063","11","03","7","8","1","23","6","4","8","3","1","2",NA,"1","1","221005_019822_063_11_03",23
"2022","221005","019822","137","11","03","7","8","1","21","6","4","9","6","1","5","7","2","0","221005_019822_137_11_03",21
"2022","221005","019822","137","11","04","7","8","2","18","6","4","9","6","1","5","7","2","0","221005_019822_137_11_04",18
"2022","221005","019822","138","11","03","7","8","2","18","6","4","6",NA,"2",NA,NA,NA,"0","221005_019822_138_11_03",18
"2022","230110","019836","073","11","02","3","2","2","21","6","4","9",NA,"1","3","7","2","1","230110_019836_073_11_02",21
"2022","230110","019836","098","11","01","3","2","2","27","5","1","8",NA,"1","4","7","1","0","230110_019836_098_11_01",27
NA,"230110","019836","098","11","03","3","2","2","26","1",NA,NA,NA,NA,NA,NA,NA,NA,"230110_019836_098_11_03",26
"2022","230104","019856","012","11","03","3","2","2","28","6","4","9",NA,"1","3","2","2","1","230104_019856_012_11_03",28
"2022","230104","019856","012","11","04","3","2","2","23","6","4","6","2","1","3","7","2","1","230104_019856_012_11_04",23
"2022","230104","019856","119","11","02","3","2","1","21","6","4","7","2","1","4","7","2","1","230104_019856_119_11_02",21
"2022","230110","019874","012","11","02","3","2","1","25","6","4","6",NA,"1","2",NA,"2","1","230110_019874_012_11_02",25
"2022","230110","019874","050","11","01","3","2","1","29","2","4","6",NA,"1","4","7","2","1","230110_019874_050_11_01",29
"2022","230110","019874","050","11","02","3","2","2","21","2","4","6","5","2",NA,NA,NA,"1","230110_019874_050_11_02",21
"2022","230110","019874","088","11","02","3","2","1","23","6","4","7",NA,"1","2",NA,"1","1","230110_019874_088_11_02",23
"2022","230110","019874","088","11","03","3","2","2","18","6","4","6",NA,"1","5","7","2","1","230110_019874_088_11_03",18
"2022","230110","019874","107","11","02","3","2","1","23","6","4","7","11","1","4","7","2","1","230110_019874_107_11_02",23
"2022","230110","019874","107","11","03","3","2","2","18","5","4","6",NA,"1","3","7","1","1","230110_019874_107_11_03",18
"2022","230101","019884","018","11","04","3","2","1","23","6","4","6","2","1","2",NA,"2","1","230101_019884_018_11_04",23
"2022","230101","019884","050","11","04","3","2","2","28","1","4","8",NA,"2",NA,NA,NA,"1","230101_019884_050_11_04",28
"2022","230101","019884","067","11","01","3","2","2","23","1","4","9",NA,"2",NA,NA,NA,"1","230101_019884_067_11_01",23
"2022","230110","019886","013","11","03","3","2","2","18","6","4","6",NA,"1","3","7","2","1","230110_019886_013_11_03",18
"2022","230110","019886","066","11","03","3","2","1","21","6","4","9",NA,"1","4","7","2","1","230110_019886_066_11_03",21
"2022","230110","019886","084","11","03","3","2","2","25","5","4","10",NA,"1","3","5","2","1","230110_019886_084_11_03",25
"2022","230110","019886","102","11","02","3","2","2","18","6","4","9",NA,"2",NA,NA,NA,"1","230110_019886_102_11_02",18
"2022","230110","019886","137","11","03","3","2","2","21","6","4","9",NA,"2",NA,NA,NA,"1","230110_019886_137_11_03",21
"2022","230102","019922","029","11","03","3","2","2","22","6","4","6","2","2",NA,NA,NA,"1","230102_019922_029_11_03",22
"2022","230110","019930","007","11","02","3","2","1","23","6","4","7",NA,"1","1",NA,"2","1","230110_019930_007_11_02",23
"2022","230110","019930","007","11","03","3","2","2","28","1","4","10",NA,"2",NA,NA,NA,"1","230110_019930_007_11_03",28
"2022","230110","019930","012","11","01","3","2","2","29","5","4","5",NA,"1","2",NA,"2","0","230110_019930_012_11_01",29
"2022","230110","019930","013","11","03","3","2","1","23","6","4","6","2","1","4","7","2","1","230110_019930_013_11_03",23
"2022","230110","019930","027","11","02","3","2","2","23","6","4","9",NA,"2","5","7","2","0","230110_019930_027_11_02",23
"2022","230110","019940","050","11","03","3","2","2","21","6","4","7","2","1","2",NA,"2","1","230110_019940_050_11_03",21
"2022","230110","019940","050","11","04","3","2","1","19","6","4","6",NA,"2",NA,NA,NA,"1","230110_019940_050_11_04",19
"2022","230110","019940","084","11","03","3","2","2","22","6","4","8","3","1","3","2","2","0","230110_019940_084_11_03",22
"2022","230110","019940","097","11","03","3","2","2","18","6","4","6","1","2",NA,NA,NA,"0","230110_019940_097_11_03",18
"2022","230102","019944","062","11","02","3","2","2","25","2","4","7",NA,"2",NA,NA,NA,"1","230102_019944_062_11_02",25
"2022","230102","019944","076","11","03","3","2","1","27","6","4","10",NA,"1","3","2","2","1","230102_019944_076_11_03",27
"2022","230102","019944","091","11","03","3","2","2","29","1","4","6",NA,"1","2",NA,"2","1","230102_019944_091_11_03",29
"2022","230102","019944","106","11","02","3","2","2","19","6","4","6","1","1","3","7","2","1","230102_019944_106_11_02",19
"2022","230110","019952","015","11","02","3","2","2","20","6","4","7",NA,"2",NA,NA,NA,"1","230110_019952_015_11_02",20
"2022","230110","019952","078","11","03","3","2","1","26","6","4","6",NA,"1","4","7","2","1","230110_019952_078_11_03",26
"2022","230110","019952","078","11","04","3","2","1","21","6","4","7","1","2",NA,NA,NA,"1","230110_019952_078_11_04",21
"2022","230110","019952","099","11","03","3","2","1","23","6","4","10","3","2",NA,NA,NA,"1","230110_019952_099_11_03",23
"2022","230110","019964","016","11","05","3","2","2","22","1","4","9",NA,"1","2",NA,"2","1","230110_019964_016_11_05",22
"2022","230110","019964","016","11","06","3","2","1","24","1","4","6","2","1","2",NA,"2","1","230110_019964_016_11_06",24
"2022","230110","019964","031","11","02","3","2","1","18","6","4","6","2","1","2",NA,"2","1","230110_019964_031_11_02",18
"2022","230110","019964","090","11","03","3","2","1","20","6","4","7",NA,"1","3","7","2","0","230110_019964_090_11_03",20
"2022","230110","019964","119","11","02","3","2","2","20","6","4","9",NA,"2",NA,NA,NA,"0","230110_019964_119_11_02",20
"2022","230101","019972","054","11","03","3","2","2","18","6","4","9",NA,"2",NA,NA,NA,"1","230101_019972_054_11_03",18
"2022","230101","019972","084","11","02","3","2","1","26","6","4","9",NA,"1","3","5","2","1","230101_019972_084_11_02",26
"2022","230101","019972","098","11","03","3","2","1","28","6","4","10",NA,"1","3","2","2","1","230101_019972_098_11_03",28
"2022","230101","019972","098","11","05","3","2","1","28","1","4","6",NA,"1","4","7","2","1","230101_019972_098_11_05",28
"2022","230101","019972","128","11","03","3","2","2","19","6","4","9",NA,"2",NA,NA,NA,"1","230101_019972_128_11_03",19
"2022","230101","020008","022","11","03","3","7","1","23","6","2","8","1","1","4","7","2","1","230101_020008_022_11_03",23
"2022","230101","020008","022","11","04","3","7","2","21","6","2","7",NA,"1","4","7","2","1","230101_020008_022_11_04",21
"2022","230101","020008","022","11","05","3","7","2","18","6","2","9",NA,"2",NA,NA,NA,"1","230101_020008_022_11_05",18
"2022","230101","020008","023","11","02","3","7","2","26","1","4","6",NA,"2",NA,NA,NA,"1","230101_020008_023_11_02",26
"2022","230101","020008","063","11","01","3","7","2","26","1","2","6",NA,"2",NA,NA,NA,"1","230101_020008_063_11_01",26
"2022","230101","020008","063","11","02","3","7","1","28","1","2","6",NA,"2",NA,NA,NA,"1","230101_020008_063_11_02",28
"2022","230101","020008","064","11","02","3","7","2","28","1","1","6",NA,"2",NA,NA,NA,"1","230101_020008_064_11_02",28
"2022","230101","020008","067","11","01","3","7","1","29","1","4","10",NA,"1","3","2","2","0","230101_020008_067_11_01",29
"2022","230101","020008","067","11","02","3","7","2","24","1","4","9","10","2",NA,NA,NA,"0","230101_020008_067_11_02",24
"2022","230201","020040","021","11","03","6","6","1","18","6","4","6",NA,"2",NA,NA,NA,"0","230201_020040_021_11_03",18
"2022","230201","020040","075","11","03","6","6","1","23","6","4","10","3","1","3","2","2","0","230201_020040_075_11_03",23
"2022","230201","020040","075","11","04","6","6","1","20","6","4","9",NA,"2",NA,NA,NA,"0","230201_020040_075_11_04",20
"2022","240101","020046","006","11","03","1","3","1","19","6","4","5","9","2","5","7","2","0","240101_020046_006_11_03",19
"2022","240101","020046","055","11","02","1","3","2","29","1","4","5",NA,"2",NA,NA,NA,"0","240101_020046_055_11_02",29
"2022","240101","020046","082","11","03","1","3","2","19","6","4","6",NA,"2",NA,NA,NA,"1","240101_020046_082_11_03",19
"2022","240101","020046","082","11","04","1","3","1","19","6","4","9",NA,"2",NA,NA,NA,"1","240101_020046_082_11_04",19
"2022","240101","020046","082","11","07","1","3","1","21","6","4","9",NA,"2",NA,NA,NA,"1","240101_020046_082_11_07",21
"2022","240101","020046","082","11","08","1","3","2","18","6","4","9",NA,"2",NA,NA,NA,"1","240101_020046_082_11_08",18
"2022","240101","020046","096","11","02","1","3","2","29","5","4","8",NA,"1","3","7","2","0","240101_020046_096_11_02",29
"2022","240101","020050","011","11","02","1","3","2","19","6","4","9",NA,"1","3","7","2","1","240101_020050_011_11_02",19
"2022","240101","020050","011","11","03","1","3","1","18","6","4","7",NA,"2",NA,NA,NA,"1","240101_020050_011_11_03",18
"2022","240101","020050","081","11","01","1","3","1","24","1","4","6","2","1","2",NA,"2","1","240101_020050_081_11_01",24
"2022","240101","020050","081","11","02","1","3","2","19","1","4","6","5","2",NA,NA,NA,"1","240101_020050_081_11_02",19
"2022","240101","020050","096","11","02","1","3","1","22","6","4","9",NA,"2",NA,NA,NA,"1","240101_020050_096_11_02",22
"2022","240101","020065","008","11","03","1","3","1","24","6","4","9",NA,"2",NA,NA,NA,"1","240101_020065_008_11_03",24
"2022","240101","020065","008","11","04","1","3","1","21","6","4","9",NA,"2",NA,NA,NA,"1","240101_020065_008_11_04",21
"2022","240101","020065","025","11","03","1","3","1","20","6","4","9",NA,"2",NA,NA,NA,"1","240101_020065_025_11_03",20
"2022","240101","020065","124","11","02","1","3","2","20","6","4","7",NA,"1","3","7","2","1","240101_020065_124_11_02",20
"2022","240101","020065","124","11","04","1","3","2","25","3","4","6",NA,"1","3","1","2","1","240101_020065_124_11_04",25
"2022","240101","020065","157","11","03","1","3","1","25","1","4","5",NA,"1","2",NA,"2","1","240101_020065_157_11_03",25
"2022","240101","020065","157","11","04","1","3","2","20","1","4","5","10","2",NA,NA,NA,"1","240101_020065_157_11_04",20
"2022","240101","020084","036","11","02","1","3","1","26","1","4","6",NA,"1","4","7","1","1","240101_020084_036_11_02",26
"2022","240101","020084","036","11","03","1","3","2","24","1","4","8","10","2",NA,NA,NA,"1","240101_020084_036_11_03",24
"2022","240101","020084","058","22","02","1","3","1","23","6","4","9",NA,"2",NA,NA,NA,"1","240101_020084_058_22_02",23
"2022","240101","020084","081","11","09","1","3","2","29","6","4","6",NA,"1","3","7","2","1","240101_020084_081_11_09",29
"2022","240101","020084","121","11","01","1","3","1","18","1","4","3","2","1","2",NA,"2","0","240101_020084_121_11_01",18
"2022","240101","020084","121","11","02","1","3","2","19","1","4","5","10","2",NA,NA,NA,"0","240101_020084_121_11_02",19
"2022","240101","020084","140","11","02","1","3","1","26","6","4","12",NA,"1","4","7","2","1","240101_020084_140_11_02",26
"2022","240101","020089","103","11","03","1","3","1","22","6","4","9","2","1","3","2","2","1","240101_020089_103_11_03",22
"2022","240101","020089","103","11","04","1","3","2","23","5","4","6","10","2",NA,NA,NA,"1","240101_020089_103_11_04",23
"2022","240103","020112","041","11","03","1","5","1","28","6","4","7",NA,"2",NA,NA,NA,"1","240103_020112_041_11_03",28
"2022","240103","020112","059","11","03","1","5","1","27","6","4","8",NA,"1","2",NA,"2","1","240103_020112_059_11_03",27
"2022","240103","020112","113","11","01","1","5","1","25","1","4","9",NA,"1","2",NA,"2","0","240103_020112_113_11_01",25
"2022","240103","020112","113","11","02","1","5","2","21","1","4","9",NA,"2","5","7","2","0","240103_020112_113_11_02",21
"2022","240106","020119","011","11","03","1","5","2","28","6","4","10",NA,"1","3","1","2","1","240106_020119_011_11_03",28
"2022","240106","020119","011","11","04","1","5","2","25","6","4","10",NA,"1","3","2","2","1","240106_020119_011_11_04",25
"2022","240106","020119","011","11","05","1","5","1","21","6","4","9",NA,"2",NA,NA,NA,"1","240106_020119_011_11_05",21
"2022","240106","020119","047","11","02","1","5","1","18","6","4","7",NA,"2",NA,NA,NA,"1","240106_020119_047_11_02",18
"2022","240104","020161","018","11","02","1","5","2","26","1","4","5",NA,"1","2",NA,"1","0","240104_020161_018_11_02",26
"2022","240104","020161","039","11","03","1","5","2","19","6","4","7",NA,"1","3","7","2","1","240104_020161_039_11_03",19
"2022","240104","020161","117","11","03","1","5","1","26","6","4","6",NA,"1","3",NA,"2","1","240104_020161_117_11_03",26
"2022","240104","020161","117","11","04","1","5","1","23","6","4","10","3","2",NA,NA,NA,"1","240104_020161_117_11_04",23
"2022","250101","020187","026","11","02","7","2","2","27","1","4","4",NA,"2",NA,NA,NA,"0","250101_020187_026_11_02",27
"2022","250101","020187","060","11","02","7","2","1","20","6","4","6","5","1","3","7","2","1","250101_020187_060_11_02",20
"2022","250101","020187","077","11","01","7","2","1","29","1","4","3",NA,"1","1",NA,"2","0","250101_020187_077_11_01",29
"2022","250101","020187","095","11","02","7","2","2","25","1","4","4",NA,"1","2",NA,"1","0","250101_020187_095_11_02",25
"2022","250107","020197","083","11","03","7","2","2","19","6","4","6","3","2",NA,NA,NA,"1","250107_020197_083_11_03",19
"2022","250107","020197","115","11","01","7","2","1","19","6","4","9",NA,"1","4","7","2","1","250107_020197_115_11_01",19
"2022","250101","020207","014","11","03","7","2","1","27","6","4","5",NA,"1","4","7","2","1","250101_020207_014_11_03",27
"2022","250101","020207","014","11","04","7","2","2","20","6","4","6","1","2",NA,NA,NA,"1","250101_020207_014_11_04",20
"2022","250101","020207","014","11","05","7","2","2","25","6","4","6",NA,"1","2",NA,"2","1","250101_020207_014_11_05",25
"2022","250101","020207","059","11","02","7","2","2","24","6","4","9","2","1","4","7","1","1","250101_020207_059_11_02",24
"2022","250105","020217","023","11","01","7","2","2","25","1","4","6",NA,"1","3","2","2","1","250105_020217_023_11_01",25
"2022","250105","020217","057","11","03","7","2","2","25","6","4","6",NA,"1","3","2","2","1","250105_020217_057_11_03",25
"2022","250105","020217","057","11","07","7","2","1","20","6","4","3","2","1","4","7","2","1","250105_020217_057_11_07",20
"2022","250105","020217","074","11","02","7","2","1","21","6","4","7","1","2",NA,NA,NA,"1","250105_020217_074_11_02",21
"2022","250105","020217","109","11","03","7","2","1","18","6","4","6",NA,"2",NA,NA,NA,"1","250105_020217_109_11_03",18
"2022","250107","020250","031","11","03","7","2","2","21","6","4","9",NA,"1","3","7","2","1","250107_020250_031_11_03",21
"2022","250107","020250","035","11","01","7","2","1","29","1","1","8",NA,"1","2",NA,"1","1","250107_020250_035_11_01",29
"2022","250107","020250","035","11","02","7","2","2","22","1","4","6","10","1","5","7","2","1","250107_020250_035_11_02",22
"2022","250107","020250","051","11","02","7","2","2","27","1","4","5",NA,"1","2",NA,"1","1","250107_020250_051_11_02",27
"2022","250107","020250","129","11","04","7","2","2","24","6","4","6","1","2",NA,NA,NA,"1","250107_020250_129_11_04",24
"2022","250107","020257","089","11","01","7","2","2","29","5","4","6",NA,"1","2",NA,"2","1","250107_020257_089_11_01",29
"2022","250107","020257","108","11","01","7","2","1","28","1","4","4",NA,"1","2",NA,"2","0","250107_020257_108_11_01",28
"2022","250107","020257","108","11","02","7","2","2","26","1","4","6",NA,"2",NA,NA,NA,"0","250107_020257_108_11_02",26
"2022","250105","020261","028","11","03","7","2","1","29","6","4","9",NA,"1","4","7","1","1","250105_020261_028_11_03",29
"2022","250105","020261","028","11","04","7","2","2","19","6","4","6","2","1","6","7","2","1","250105_020261_028_11_04",19
NA,"250105","020261","028","11","08","7","2","2","27","1",NA,NA,NA,NA,NA,NA,NA,NA,"250105_020261_028_11_08",27
"2022","250105","020261","064","11","02","7","2","2","27","1","4","6",NA,"1","6","7","1","1","250105_020261_064_11_02",27
NA,"250105","020261","064","11","06","7","2","1","21","1",NA,NA,NA,NA,NA,NA,NA,NA,"250105_020261_064_11_06",21
NA,"250105","020261","064","11","07","7","2","2","22","1",NA,NA,NA,NA,NA,NA,NA,NA,"250105_020261_064_11_07",22
"2022","250105","020261","076","11","04","7","2","1","28","5","4","9",NA,"1","6","7","2","1","250105_020261_076_11_04",28
"2022","250105","020278","011","11","01","7","2","2","27","1","4","10",NA,"2",NA,NA,NA,"1","250105_020278_011_11_01",27
"2022","250105","020278","056","11","02","7","2","1","22","6","12","7",NA,"1","4","7","2","0","250105_020278_056_11_02",22
"2022","250105","020278","056","11","04","7","2","2","23","6","12","6","1","1","2",NA,"2","0","250105_020278_056_11_04",23
"2022","250105","020278","101","11","03","7","2","1","21","6","4","9",NA,"2","5","7","2","1","250105_020278_101_11_03",21
"2022","250105","020278","101","11","04","7","2","1","20","6","4","6","2","1","4","7","2","1","250105_020278_101_11_04",20
"2022","250102","020287","010","11","03","7","5","1","19","6","4","6","2","1","4","7","2","0","250102_020287_010_11_03",19
"2022","250102","020287","010","11","04","7","5","1","19","6","4","4","11","1","5","7","2","0","250102_020287_010_11_04",19
"2022","250102","020287","076","11","03","7","5","2","22","6","4","6","1","1","4","7","1","1","250102_020287_076_11_03",22
"2022","250102","020287","076","11","04","7","5","1","29","5","4","5",NA,"1","3","7","2","1","250102_020287_076_11_04",29
NA,"250102","020287","098","11","05","7","5","2","21","6",NA,NA,NA,NA,NA,NA,NA,NA,"250102_020287_098_11_05",21
"2022","250302","020297","025","11","01","7","5","1","25","6","4","5",NA,"1","2",NA,"2","0","250302_020297_025_11_01",25
"2022","250302","020297","025","11","02","7","5","1","20","6","4","5","2","1","4","7","2","0","250302_020297_025_11_02",20
"2022","250302","020297","025","11","04","7","5","2","18","1","4","5","10","2",NA,NA,NA,"0","250302_020297_025_11_04",18
"2022","250302","020297","025","11","05","7","5","1","28","1","4","3",NA,"1","4","7","2","0","250302_020297_025_11_05",28
NA,"250302","020297","048","11","04","7","5","2","20","6",NA,NA,NA,NA,NA,NA,NA,NA,"250302_020297_048_11_04",20
"2022","250302","020297","090","11","01","7","5","2","22","1","4","6","10","1","2",NA,"2","0","250302_020297_090_11_01",22
"2022","250302","020297","090","11","02","7","5","1","26","1","4","6",NA,"1","4","7","2","0","250302_020297_090_11_02",26
"2022","250302","020297","176","11","03","7","5","2","19","6","4","6",NA,"2",NA,NA,NA,"1","250302_020297_176_11_03",19
NA,"250202","020316","001","11","02","7","5","1","29","6",NA,NA,NA,NA,NA,NA,NA,NA,"250202_020316_001_11_02",29
"2022","250202","020316","022","11","02","7","5","2","24","1","14","6","10","2","2",NA,"1","1","250202_020316_022_11_02",24
"2022","250202","020316","043","11","01","7","5","1","26","1","4","5",NA,"1","2",NA,"2","1","250202_020316_043_11_01",26
"2022","250202","020316","043","11","02","7","5","2","27","1","4","7",NA,"1","3","2","2","1","250202_020316_043_11_02",27
"2022","250202","020316","107","11","01","7","5","2","22","5","4","6","10","1","2",NA,"1","0","250202_020316_107_11_01",22
"2022","250201","020324","009","11","01","7","7","1","21","1","10","6","2","1","2",NA,"2","0","250201_020324_009_11_01",21
