"ano","ubigeo","conglome","vivienda","hogar","codperso","dominio","estrato","sexo","p208a","estciv","lengua","ultani","razest","trabsp","catocu","tipcon","otrtra","interh","id_individuo","edad"
"2023","130504","017573","001","11","05","4","7","Hombre","25","1","4","5",NA,"Sí","2",NA,"No","Sí","130504_017573_001_11_05",25
"2023","130504","017573","002","11","03","4","7","Mujer","21","6","4","6","1","No","5","7","No","Sí","130504_017573_002_11_03",21
"2023","130504","017573","114","11","03","4","7","Mujer","18","6","4","5","5","Sí","5","7","No","Sí","130504_017573_114_11_03",18
"2023","140101","017574","068","11","02","1","1","Mujer","29","1","4","10",NA,"Sí","3","2","No","Sí","140101_017574_068_11_02",29
"2023","140101","017574","299","11","03","1","1","Mujer","20","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017574_299_11_03",20
"2023","140101","017576","048","11","03","1","1","Mujer","25","6","4","10",NA,"No",NA,NA,NA,"Sí","140101_017576_048_11_03",25
"2023","140101","017576","048","11","04","1","1","Mujer","19","6","8","1","11","No",NA,NA,NA,"Sí","140101_017576_048_11_04",19
NA,"140101","017576","122","11","02","1","1","Hombre","19","6",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017576_122_11_02",19
NA,"140101","017576","122","11","04","1","1","Mujer","26","6",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017576_122_11_04",26
"2023","140106","017577","051","11","01","1","1","Mujer","18","6","4","6","3","No",NA,NA,NA,"Sí","140106_017577_051_11_01",18
"2023","140106","017577","089","11","02","1","1","Mujer","21","1","4","5","1","Sí","2",NA,"No","Sí","140106_017577_089_11_02",21
"2023","140106","017577","108","11","05","1","1","Hombre","18","6","4","6",NA,"No",NA,NA,NA,"Sí","140106_017577_108_11_05",18
"2023","140106","017577","166","11","01","1","1","Mujer","29","5","4","8",NA,"Sí","3","7","No","Sí","140106_017577_166_11_01",29
"2023","140101","017578","014","11","03","1","1","Mujer","25","6","4","9",NA,"No","2",NA,"No","Sí","140101_017578_014_11_03",25
"2023","140101","017578","029","11","02","1","1","Mujer","27","5","4","6",NA,"Sí","3","7","No","Sí","140101_017578_029_11_02",27
"2023","140101","017578","089","11","03","1","1","Hombre","27","6","4","7",NA,"Sí","4","7","No","Sí","140101_017578_089_11_03",27
"2023","140101","017578","089","11","04","1","1","Mujer","23","6","4","6","1","No",NA,NA,NA,"Sí","140101_017578_089_11_04",23
"2023","140101","017578","104","22","01","1","1","Hombre","26","6","4","5",NA,"Sí","2",NA,"No","Sí","140101_017578_104_22_01",26
"2023","140101","017579","094","11","04","1","1","Mujer","28","1","4","8",NA,"No",NA,NA,NA,"Sí","140101_017579_094_11_04",28
"2023","140101","017579","094","11","05","1","1","Hombre","29","1","4","6",NA,"Sí","4","2","No","Sí","140101_017579_094_11_05",29
"2023","140101","017579","155","11","01","1","1","Hombre","24","1","4","6","2","Sí","2",NA,"No","Sí","140101_017579_155_11_01",24
"2023","140101","017579","155","11","02","1","1","Mujer","24","1","4","6","8","Sí","3","7","No","Sí","140101_017579_155_11_02",24
"2023","140105","017580","039","11","02","1","1","Mujer","27","2","4","8",NA,"No",NA,NA,NA,"Sí","140105_017580_039_11_02",27
"2023","140105","017580","102","11","03","1","1","Hombre","19","6","4","6",NA,"Sí","3","7","No","Sí","140105_017580_102_11_03",19
"2023","140101","017581","007","11","02","1","1","Hombre","27","6","4","10",NA,"No",NA,NA,NA,"Sí","140101_017581_007_11_02",27
"2023","140101","017581","007","11","03","1","1","Mujer","23","6","4","10","3","No",NA,NA,NA,"Sí","140101_017581_007_11_03",23
"2023","140101","017581","073","11","03","1","1","Hombre","22","6","4","10","3","No",NA,NA,NA,"Sí","140101_017581_073_11_03",22
"2023","140101","017581","073","11","04","1","1","Hombre","20","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017581_073_11_04",20
"2023","140101","017581","088","11","03","1","1","Hombre","25","6","4","10",NA,"Sí","2",NA,"No","Sí","140101_017581_088_11_03",25
"2023","140101","017581","088","11","04","1","1","Mujer","23","6","4","9","6","Sí","3","7","No","Sí","140101_017581_088_11_04",23
"2023","140101","017581","150","11","01","1","1","Mujer","27","5","4","9",NA,"Sí","3","2","No","Sí","140101_017581_150_11_01",27
"2023","140101","017581","150","11","03","1","1","Mujer","25","6","4","9",NA,"Sí","3","2","Sí","Sí","140101_017581_150_11_03",25
"2023","140101","017582","128","11","04","1","1","Mujer","21","6","4","6",NA,"No",NA,NA,NA,"Sí","140101_017582_128_11_04",21
"2023","140101","017582","128","11","05","1","1","Mujer","23","2","4","6","1","Sí","2",NA,"Sí","Sí","140101_017582_128_11_05",23
"2023","140101","017582","128","11","06","1","1","Hombre","24","2","4","9","2","Sí","2",NA,"Sí","Sí","140101_017582_128_11_06",24
"2023","140101","017583","013","11","03","1","1","Hombre","24","6","4","10","3","Sí","2",NA,"No","Sí","140101_017583_013_11_03",24
"2023","140101","017583","089","11","02","1","1","Mujer","27","6","4","10",NA,"No",NA,NA,NA,"Sí","140101_017583_089_11_02",27
"2023","140101","017583","089","11","03","1","1","Hombre","25","6","4","10",NA,"Sí","3","2","No","Sí","140101_017583_089_11_03",25
"2023","140101","017583","089","11","04","1","1","Hombre","22","6","4","10","3","No",NA,NA,NA,"Sí","140101_017583_089_11_04",22
"2023","140101","017583","182","11","03","1","1","Mujer","18","6","4","6",NA,"No",NA,NA,NA,"Sí","140101_017583_182_11_03",18
"2023","140106","017584","074","13","03","1","1","Hombre","25","6","4","7",NA,"No",NA,NA,NA,"Sí","140106_017584_074_13_03",25
"2023","140106","017584","074","33","02","1","1","Mujer","23","1","4","5","10","No",NA,NA,NA,"Sí","140106_017584_074_33_02",23
"2023","140106","017584","112","11","03","1","1","Mujer","24","6","4","10","2","Sí","3","5","No","Sí","140106_017584_112_11_03",24
"2023","140101","017585","010","11","07","1","1","Hombre","29","6","4","10",NA,"Sí","4","7","No","Sí","140101_017585_010_11_07",29
"2023","140101","017585","010","11","08","1","1","Mujer","25","6","4","10",NA,"Sí","3","2","No","Sí","140101_017585_010_11_08",25
NA,"140101","017585","068","11","02","1","1","Hombre","27","6",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017585_068_11_02",27
"2023","140105","017586","021","11","03","1","1","Hombre","20","6","4","9",NA,"Sí","2",NA,"No","Sí","140105_017586_021_11_03",20
"2023","140105","017586","071","11","02","1","1","Mujer","27","5","4","6",NA,"Sí","2",NA,"No","Sí","140105_017586_071_11_02",27
"2023","140105","017586","083","11","03","1","1","Mujer","25","6","4","10",NA,"Sí","3","7","No","Sí","140105_017586_083_11_03",25
"2023","140105","017586","083","11","04","1","1","Mujer","23","6","4","9",NA,"No",NA,NA,NA,"Sí","140105_017586_083_11_04",23
"2023","140105","017586","083","11","05","1","1","Mujer","18","6","4","6",NA,"No",NA,NA,NA,"Sí","140105_017586_083_11_05",18
"2023","140101","017587","026","11","02","1","1","Mujer","26","1","4","4",NA,"No",NA,NA,NA,"Sí","140101_017587_026_11_02",26
NA,"140101","017587","026","11","06","1","1","Mujer","24","6",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017587_026_11_06",24
"2023","140101","017587","037","11","03","1","1","Hombre","20","6","4","6","2","No","5","7","No","Sí","140101_017587_037_11_03",20
"2023","140101","017587","037","11","04","1","1","Hombre","18","6","4","6","3","No","5","7","No","Sí","140101_017587_037_11_04",18
"2023","140101","017587","049","11","02","1","1","Hombre","18","6","4","6","2","Sí","4","2","No","Sí","140101_017587_049_11_02",18
"2023","140101","017588","086","11","01","1","1","Hombre","28","6","4","11",NA,"Sí","2",NA,"Sí","Sí","140101_017588_086_11_01",28
"2023","140101","017589","014","11","07","1","1","Hombre","25","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017589_014_11_07",25
"2023","140101","017589","030","11","03","1","1","Hombre","19","6","4","7",NA,"No",NA,NA,NA,"Sí","140101_017589_030_11_03",19
"2023","140101","017589","062","11","04","1","1","Mujer","25","5","4","10",NA,"Sí","3","5","No","Sí","140101_017589_062_11_04",25
"2023","140101","017590","087","11","03","1","1","Mujer","25","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017590_087_11_03",25
"2023","140101","017590","087","11","04","1","1","Hombre","24","6","4","9","6","No",NA,NA,NA,"Sí","140101_017590_087_11_04",24
"2023","140101","017590","139","11","02","1","1","Mujer","19","6","4","9","6","Sí","4","7","No","Sí","140101_017590_139_11_02",19
"2023","140101","017590","174","11","04","1","1","Hombre","29","6","4","8",NA,"Sí","3","7","No","Sí","140101_017590_174_11_04",29
"2023","140101","017590","174","11","05","1","1","Hombre","29","6","4","8",NA,"No","3",NA,"No","Sí","140101_017590_174_11_05",29
"2023","140105","017591","097","11","03","1","1","Hombre","25","6","4","8",NA,"Sí","3","2","No","Sí","140105_017591_097_11_03",25
"2023","140105","017591","097","11","04","1","1","Mujer","21","6","4","7",NA,"Sí","3","7","No","Sí","140105_017591_097_11_04",21
"2023","140105","017591","097","11","06","1","1","Mujer","29","6","4","6",NA,"Sí","3","7","No","Sí","140105_017591_097_11_06",29
"2023","140105","017591","149","11","03","1","1","Hombre","24","6","4","7","2","Sí","4","7","No","Sí","140105_017591_149_11_03",24
"2023","140105","017591","149","11","04","1","1","Hombre","18","6","4","6",NA,"No",NA,NA,NA,"Sí","140105_017591_149_11_04",18
"2023","140105","017591","167","11","02","1","1","Mujer","23","6","4","9",NA,"No",NA,NA,NA,"Sí","140105_017591_167_11_02",23
"2023","140101","017592","067","11","02","1","1","Hombre","19","6","4","6","3","No","4","7","No","Sí","140101_017592_067_11_02",19
"2023","140101","017592","067","11","05","1","1","Hombre","21","1","4","6","2","Sí","4","5","No","Sí","140101_017592_067_11_05",21
"2023","140101","017592","067","11","06","1","1","Mujer","24","1","4","6","10","No",NA,NA,NA,"Sí","140101_017592_067_11_06",24
"2023","140101","017592","104","11","03","1","1","Hombre","20","6","4","7","6","Sí","4","7","No","Sí","140101_017592_104_11_03",20
"2023","140101","017593","065","11","02","1","1","Mujer","27","6","4","10",NA,"Sí","3","2","No","Sí","140101_017593_065_11_02",27
"2023","140101","017593","065","11","03","1","1","Mujer","25","6","4","9",NA,"Sí","4","2","No","Sí","140101_017593_065_11_03",25
"2023","140101","017593","096","11","03","1","1","Mujer","23","6","4","10","3","Sí","3","7","No","Sí","140101_017593_096_11_03",23
"2023","140101","017593","096","11","04","1","1","Hombre","21","6","4","7",NA,"No",NA,NA,NA,"Sí","140101_017593_096_11_04",21
"2023","140101","017593","096","11","05","1","1","Mujer","19","6","4","6","8","No",NA,NA,NA,"Sí","140101_017593_096_11_05",19
"2023","140105","017594","037","11","04","1","1","Mujer","25","6","4","9",NA,"No",NA,NA,NA,"Sí","140105_017594_037_11_04",25
"2023","140101","017595","026","11","01","1","1","Mujer","27","5","4","6",NA,"Sí","3","7","No","Sí","140101_017595_026_11_01",27
"2023","140101","017595","040","11","02","1","1","Mujer","19","6","4","9",NA,"No","5","7","No","Sí","140101_017595_040_11_02",19
"2023","140101","017595","053","11","03","1","1","Hombre","21","6","4","7",NA,"No",NA,NA,NA,"Sí","140101_017595_053_11_03",21
"2023","140101","017595","053","11","04","1","1","Mujer","19","6","4","6","1","No",NA,NA,NA,"Sí","140101_017595_053_11_04",19
"2023","140101","017595","097","11","02","1","1","Hombre","22","6","4","4","2","Sí","2",NA,"No","Sí","140101_017595_097_11_02",22
"2023","140101","017596","044","11","03","1","1","Mujer","19","6","4","6","1","No",NA,NA,NA,"Sí","140101_017596_044_11_03",19
"2023","140101","017597","050","11","02","1","1","Mujer","29","6","4","8",NA,"Sí","3","2","No","Sí","140101_017597_050_11_02",29
"2023","140101","017597","062","11","02","1","1","Mujer","29","1","4","10",NA,"No",NA,NA,NA,"Sí","140101_017597_062_11_02",29
"2023","140101","017597","076","11","03","1","1","Mujer","21","6","4","6","1","No",NA,NA,NA,"Sí","140101_017597_076_11_03",21
"2023","140101","017598","031","11","03","1","1","Mujer","23","6","4","9",NA,"Sí","3","5","No","Sí","140101_017598_031_11_03",23
"2023","140101","017598","031","11","04","1","1","Hombre","21","6","4","7",NA,"No",NA,NA,NA,"Sí","140101_017598_031_11_04",21
"2023","140101","017598","081","11","01","1","1","Hombre","29","1","4","5",NA,"Sí","4","2","No","Sí","140101_017598_081_11_01",29
"2023","140101","017598","097","11","03","1","1","Mujer","26","6","4","8",NA,"Sí","3","2","No","Sí","140101_017598_097_11_03",26
"2023","140101","017598","097","11","06","1","1","Mujer","29","5","4","8",NA,"Sí","3","2","No","Sí","140101_017598_097_11_06",29
"2023","140101","017598","114","11","03","1","1","Mujer","27","6","4","8",NA,"Sí","3","2","No","Sí","140101_017598_114_11_03",27
"2023","140101","017598","114","11","04","1","1","Hombre","20","6","4","6",NA,"No","3","7","No","Sí","140101_017598_114_11_04",20
NA,"140101","017598","129","11","04","1","1","Hombre","20","6",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017598_129_11_04",20
NA,"140101","017598","129","11","05","1","1","Hombre","18","6",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017598_129_11_05",18
"2023","140106","017599","052","11","04","1","1","Mujer","19","6","4","6","3","No",NA,NA,NA,"Sí","140106_017599_052_11_04",19
"2023","140106","017599","069","11","01","1","1","Mujer","29","4","4","7",NA,"Sí","3","7","No","Sí","140106_017599_069_11_01",29
"2023","140106","017599","106","11","06","1","1","Hombre","20","6","4","6","1","Sí","4","7","No","Sí","140106_017599_106_11_06",20
"2023","140106","017599","126","11","03","1","1","Mujer","29","6","4","6",NA,"Sí","3","2","No","Sí","140106_017599_126_11_03",29
"2023","140101","017600","012","11","05","1","1","Mujer","20","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017600_012_11_05",20
NA,"140101","017600","012","11","06","1","1","Mujer","19","6",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017600_012_11_06",19
"2023","140101","017600","026","11","02","1","1","Mujer","28","2","4","6",NA,"Sí","3","7","No","Sí","140101_017600_026_11_02",28
"2023","140101","017600","092","11","03","1","1","Mujer","22","1","4","6","10","No",NA,NA,NA,"Sí","140101_017600_092_11_03",22
"2023","140101","017600","092","11","04","1","1","Hombre","25","1","4","6",NA,"Sí","4","2","No","Sí","140101_017600_092_11_04",25
"2023","140105","017601","100","11","03","1","1","Mujer","19","6","4","9",NA,"No",NA,NA,NA,"Sí","140105_017601_100_11_03",19
"2023","140106","017602","038","12","04","1","1","Mujer","23","5","4","6","1","Sí","6","7","No","Sí","140106_017602_038_12_04",23
"2023","140106","017602","050","11","02","1","1","Hombre","23","6","4","9",NA,"Sí","2",NA,"Sí","Sí","140106_017602_050_11_02",23
"2023","140106","017602","050","11","03","1","1","Hombre","19","6","4","6","9","Sí","5","7","No","Sí","140106_017602_050_11_03",19
"2023","140106","017602","077","11","02","1","1","Mujer","27","1","4","6",NA,"No",NA,NA,NA,"Sí","140106_017602_077_11_02",27
"2023","140101","017603","033","11","03","1","1","Mujer","19","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017603_033_11_03",19
"2023","140101","017603","057","11","02","1","1","Mujer","20","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017603_057_11_02",20
"2023","140101","017603","067","11","03","1","1","Hombre","21","6","4","9",NA,"No","2",NA,"No","Sí","140101_017603_067_11_03",21
"2023","140101","017603","084","11","04","1","1","Mujer","20","6","4","9",NA,"No","2",NA,"No","Sí","140101_017603_084_11_04",20
"2023","140101","017604","013","11","03","1","1","Hombre","18","6","4","6","11","No",NA,NA,NA,"Sí","140101_017604_013_11_03",18
"2023","140101","017604","031","11","03","1","1","Hombre","24","6","4","10","2","Sí","3","2","No","Sí","140101_017604_031_11_03",24
NA,"140101","017604","158","12","06","1","1","Hombre","28","1",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017604_158_12_06",28
"2023","140101","017604","158","22","01","1","1","Mujer","24","1","4","8","2","No",NA,NA,NA,"Sí","140101_017604_158_22_01",24
"2023","140101","017605","034","11","02","1","1","Mujer","19","6","4","6","3","No","7","7","No","Sí","140101_017605_034_11_02",19
"2023","140101","017606","017","11","04","1","1","Hombre","22","6","4","10","3","No",NA,NA,NA,"Sí","140101_017606_017_11_04",22
"2023","140101","017606","017","11","05","1","1","Mujer","20","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017606_017_11_05",20
"2023","140101","017606","032","11","03","1","1","Hombre","25","6","4","9",NA,"Sí","2",NA,"No","Sí","140101_017606_032_11_03",25
NA,"140101","017606","032","11","04","1","1","Hombre","22","6",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017606_032_11_04",22
"2023","140101","017606","063","22","02","1","1","Hombre","26","6","4","5",NA,"Sí","4","7","No","Sí","140101_017606_063_22_02",26
"2023","140101","017606","079","11","05","1","1","Hombre","23","6","4","9",NA,"Sí","4","7","Sí","Sí","140101_017606_079_11_05",23
"2023","140101","017606","110","11","03","1","1","Mujer","28","6","4","10",NA,"Sí","3","6","No","Sí","140101_017606_110_11_03",28
"2023","140101","017606","110","11","04","1","1","Hombre","22","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017606_110_11_04",22
"2023","140101","017606","124","12","03","1","1","Hombre","29","6","4","7",NA,"Sí","3","7","No","Sí","140101_017606_124_12_03",29
"2023","140101","017606","124","12","05","1","1","Hombre","19","6","4","6","2","Sí","4","7","Sí","Sí","140101_017606_124_12_05",19
"2023","140101","017606","124","12","08","1","1","Mujer","28","5","4","6",NA,"Sí","3","7","No","Sí","140101_017606_124_12_08",28
"2023","140106","017607","007","11","02","1","1","Mujer","21","6","4","9",NA,"No",NA,NA,NA,"Sí","140106_017607_007_11_02",21
"2023","140105","017608","022","11","04","1","1","Mujer","25","2","4","9",NA,"Sí","2",NA,"No","Sí","140105_017608_022_11_04",25
"2023","140105","017608","022","11","05","1","1","Hombre","25","2","4","8",NA,"No",NA,NA,NA,"Sí","140105_017608_022_11_05",25
"2023","140105","017608","022","11","07","1","1","Mujer","29","5","99","99",NA,NA,NA,NA,NA,"Sí","140105_017608_022_11_07",29
"2023","140105","017608","113","11","01","1","1","Mujer","21","5","4","6","5","Sí","3","7","No","Sí","140105_017608_113_11_01",21
"2023","140105","017609","004","11","03","1","1","Mujer","27","6","4","9",NA,"Sí","4","7","No","Sí","140105_017609_004_11_03",27
"2023","140105","017609","004","11","04","1","1","Hombre","25","6","4","6",NA,"Sí","2",NA,"No","Sí","140105_017609_004_11_04",25
"2023","140105","017609","013","11","03","1","1","Hombre","22","6","4","9","2","Sí","5","7","No","Sí","140105_017609_013_11_03",22
"2023","140105","017609","030","11","02","1","1","Mujer","19","6","4","9",NA,"Sí","5","7","No","Sí","140105_017609_030_11_02",19
"2023","140105","017609","049","11","02","1","1","Mujer","18","6","4","6",NA,"Sí","4","7","Sí","Sí","140105_017609_049_11_02",18
"2023","140105","017610","010","11","01","1","1","Hombre","29","1","4","8",NA,"Sí","2",NA,"No","Sí","140105_017610_010_11_01",29
"2023","140105","017610","025","11","02","1","1","Hombre","21","6","4","7",NA,"No",NA,NA,NA,"Sí","140105_017610_025_11_02",21
"2023","140105","017610","041","11","02","1","1","Hombre","29","5","4","8",NA,"Sí","2",NA,"Sí","Sí","140105_017610_041_11_02",29
"2023","140105","017610","085","11","02","1","1","Mujer","28","1","4","4",NA,"Sí","4","2","No","Sí","140105_017610_085_11_02",28
"2023","140105","017610","085","11","03","1","1","Hombre","28","1","4","5",NA,"Sí","2",NA,"Sí","Sí","140105_017610_085_11_03",28
NA,"140101","017611","008","11","06","1","1","Mujer","29","5",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017611_008_11_06",29
"2023","140101","017611","024","11","02","1","1","Mujer","25","6","4","10",NA,"Sí","3","7","No","Sí","140101_017611_024_11_02",25
"2023","140101","017611","055","11","03","1","1","Hombre","21","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017611_055_11_03",21
"2023","140101","017611","086","11","02","1","1","Hombre","25","6","4","9",NA,"Sí","3","2","No","Sí","140101_017611_086_11_02",25
"2023","140101","017611","086","11","03","1","1","Mujer","19","6","4","9","11","Sí","3","2","No","Sí","140101_017611_086_11_03",19
"2023","140101","017611","101","11","03","1","1","Mujer","26","6","4","10",NA,"Sí","3","7","No","Sí","140101_017611_101_11_03",26
"2023","140101","017611","117","11","02","1","1","Mujer","20","6","1","4","1","Sí","6","2","No","Sí","140101_017611_117_11_02",20
"2023","140106","017612","040","11","03","1","1","Mujer","25","5","4","10",NA,"Sí","3","2","No","Sí","140106_017612_040_11_03",25
"2023","140106","017612","055","11","03","1","1","Hombre","18","6","4","9",NA,"No",NA,NA,NA,"Sí","140106_017612_055_11_03",18
"2023","140106","017612","070","11","02","1","1","Mujer","20","6","4","9",NA,"No",NA,NA,NA,"Sí","140106_017612_070_11_02",20
"2023","140106","017612","100","11","01","1","1","Hombre","25","6","4","8",NA,"Sí","3","7","No","Sí","140106_017612_100_11_01",25
"2023","140101","017613","088","11","02","1","1","Mujer","23","6","4","9","6","Sí","3","7","No","Sí","140101_017613_088_11_02",23
NA,"140101","017613","129","11","05","1","1","Hombre","18","6",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017613_129_11_05",18
"2023","140106","017614","022","11","02","1","1","Mujer","23","6","4","9",NA,"No",NA,NA,NA,"Sí","140106_017614_022_11_02",23
"2023","140106","017614","022","11","03","1","1","Hombre","21","6","4","9",NA,"No",NA,NA,NA,"Sí","140106_017614_022_11_03",21
"2023","140106","017614","099","11","03","1","1","Hombre","27","6","4","9",NA,"Sí","2",NA,"No","Sí","140106_017614_099_11_03",27
"2023","140106","017614","118","11","04","1","1","Mujer","25","6","4","7",NA,"No",NA,NA,NA,"Sí","140106_017614_118_11_04",25
"2023","140101","017617","021","11","01","1","1","Hombre","28","1","4","6",NA,"Sí","2",NA,"No","Sí","140101_017617_021_11_01",28
"2023","140101","017617","111","11","02","1","1","Mujer","29","1","4","8",NA,"Sí","3","2","No","Sí","140101_017617_111_11_02",29
"2023","140101","017617","134","11","02","1","1","Hombre","21","6","4","6","3","No",NA,NA,NA,"Sí","140101_017617_134_11_02",21
"2023","140101","017617","156","11","03","1","1","Hombre","19","6","4","6","1","Sí","4","7","No","Sí","140101_017617_156_11_03",19
"2023","140101","017617","156","11","04","1","1","Mujer","18","6","4","5",NA,"No",NA,NA,NA,"Sí","140101_017617_156_11_04",18
"2023","140105","017621","025","11","01","1","1","Hombre","21","6","4","9","6","Sí","2",NA,"No","Sí","140105_017621_025_11_01",21
"2023","140105","017621","025","11","02","1","1","Mujer","20","6","4","9","6","Sí","3","7","No","Sí","140105_017621_025_11_02",20
"2023","140105","017621","051","11","04","1","1","Hombre","19","6","4","7","6","No",NA,NA,NA,"Sí","140105_017621_051_11_04",19
"2023","140105","017621","051","11","08","1","1","Mujer","28","6","4","8",NA,"No",NA,NA,NA,"Sí","140105_017621_051_11_08",28
"2023","140105","017621","078","11","03","1","1","Hombre","27","6","4","9",NA,"No",NA,NA,NA,"Sí","140105_017621_078_11_03",27
"2023","140105","017621","078","11","04","1","1","Mujer","22","6","4","6","10","No","5","7","No","Sí","140105_017621_078_11_04",22
"2023","140105","017621","091","11","01","1","1","Hombre","19","6","4","6","2","No",NA,NA,NA,"Sí","140105_017621_091_11_01",19
"2023","140105","017621","091","11","02","1","1","Hombre","21","6","4","10","2","No",NA,NA,NA,"Sí","140105_017621_091_11_02",21
"2023","140101","017626","007","11","03","1","1","Hombre","21","6","4","9",NA,"Sí","3","2","No","Sí","140101_017626_007_11_03",21
"2023","140101","017626","007","11","04","1","1","Hombre","18","6","4","6",NA,"No",NA,NA,NA,"Sí","140101_017626_007_11_04",18
"2023","140101","017627","003","11","03","1","1","Mujer","20","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017627_003_11_03",20
"2023","140101","017627","010","11","03","1","1","Mujer","20","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017627_010_11_03",20
"2023","140101","017627","010","11","04","1","1","Mujer","20","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017627_010_11_04",20
"2023","140101","017627","010","11","05","1","1","Mujer","24","5","1","6","2","Sí","6","7","No","Sí","140101_017627_010_11_05",24
"2023","140101","017627","025","11","01","1","1","Mujer","27","6","4","10",NA,"Sí","3","2","No","Sí","140101_017627_025_11_01",27
"2023","140101","017627","047","11","02","1","1","Hombre","25","6","4","7",NA,"Sí","3","7","No","Sí","140101_017627_047_11_02",25
"2023","140101","017627","047","11","03","1","1","Hombre","21","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017627_047_11_03",21
"2023","140101","017628","039","11","03","1","1","Hombre","21","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017628_039_11_03",21
"2023","140101","017628","047","11","02","1","1","Mujer","19","6","4","7","6","No",NA,NA,NA,"Sí","140101_017628_047_11_02",19
"2023","140101","017628","058","11","01","1","1","Mujer","23","5","4","6",NA,"Sí","3","5","Sí","Sí","140101_017628_058_11_01",23
"2023","140105","017629","030","11","03","1","1","Mujer","27","6","4","10",NA,"No",NA,NA,NA,"Sí","140105_017629_030_11_03",27
"2023","140105","017629","067","11","05","1","1","Mujer","22","6","4","9",NA,"No",NA,NA,NA,"Sí","140105_017629_067_11_05",22
"2023","140105","017629","067","11","06","1","1","Hombre","18","6","4","9",NA,"No",NA,NA,NA,"Sí","140105_017629_067_11_06",18
"2023","140101","017630","060","22","01","1","1","Mujer","26","1","4","9",NA,"No",NA,NA,NA,"Sí","140101_017630_060_22_01",26
"2023","140101","017630","060","22","02","1","1","Hombre","29","1","4","6",NA,"Sí","2",NA,"No","Sí","140101_017630_060_22_02",29
"2023","140105","017631","001","11","03","1","1","Mujer","29","6","4","10",NA,"Sí","3","2","Sí","Sí","140105_017631_001_11_03",29
"2023","140105","017631","001","11","04","1","1","Hombre","25","6","4","10",NA,"No",NA,NA,NA,"Sí","140105_017631_001_11_04",25
"2023","140105","017631","027","11","03","1","1","Hombre","23","6","4","5","2","Sí","2",NA,"Sí","Sí","140105_017631_027_11_03",23
"2023","140105","017631","052","11","03","1","1","Mujer","22","6","4","9",NA,"Sí","3","7","No","Sí","140105_017631_052_11_03",22
"2023","140105","017631","052","11","04","1","1","Mujer","19","6","4","9",NA,"No","5","7","No","Sí","140105_017631_052_11_04",19
"2023","140105","017631","078","11","02","1","1","Hombre","29","5","4","6",NA,"Sí","2",NA,"No","Sí","140105_017631_078_11_02",29
"2023","140106","017632","084","12","05","1","1","Mujer","27","5","4","4",NA,"Sí","4","7","No","Sí","140106_017632_084_12_05",27
NA,"140101","017633","008","11","03","1","1","Hombre","22","1",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017633_008_11_03",22
NA,"140101","017633","008","11","04","1","1","Mujer","21","1",NA,NA,NA,NA,NA,NA,NA,NA,"140101_017633_008_11_04",21
"2023","140101","017633","017","11","02","1","1","Mujer","19","6","4","9",NA,"No",NA,NA,NA,"Sí","140101_017633_017_11_02",19
"2023","140101","017633","107","11","03","1","1","Hombre","28","6","4","10",NA,"Sí","1",NA,"No","Sí","140101_017633_107_11_03",28
"2023","140101","017634","001","11","03","1","1","Hombre","29","6","4","5",NA,"Sí","3","7","No","Sí","140101_017634_001_11_03",29
"2023","140105","017635","005","11","03","1","1","Mujer","23","6","4","9",NA,"Sí","2",NA,"Sí","Sí","140105_017635_005_11_03",23
"2023","140105","017635","005","11","04","1","1","Mujer","19","6","4","7","6","Sí","5","7","No","Sí","140105_017635_005_11_04",19
"2023","140105","017635","026","11","04","1","1","Hombre","26","6","4","6",NA,"Sí","2",NA,"Sí","Sí","140105_017635_026_11_04",26
NA,"140105","017635","026","11","05","1","1","Hombre","26","1",NA,NA,NA,NA,NA,NA,NA,NA,"140105_017635_026_11_05",26
